tu,close,timestamp,volume,high,low,open,datetime
9958053028.05,34.95,1737417600000,286578748,35.15,32.85,34.1,2025-01-21
8872813023.0,32.9,1737504000000,267365040,34.95,32.1,34.95,2025-01-22
3133832859.75,33.0,1737590400000,94532564,34.0,32.9,32.9,2025-01-23
3478119459.0,32.95,1737676800000,105820240,33.35,32.3,33.0,2025-01-24
4116040357.0,34.05,1737936000000,121347200,34.3,32.95,32.95,2025-01-27
1842638060.0,34.05,1738022400000,54162360,34.45,33.4,34.05,2025-01-28
3615929742.0,33.25,1738540800000,109063800,34.8,32.5,34.05,2025-02-03
7924835937.0,34.75,1738627200000,230381974,35.3,33.25,33.25,2025-02-04
8196306773.15,33.15,1738713600000,246730399,34.75,32.65,34.75,2025-02-05
7015044197.5,33.85,1738800000000,207436012,35.35,32.3,33.15,2025-02-06
5587641240.9,33.95,1738886400000,165082685,34.3,33.25,33.85,2025-02-07
4749957648.65,34.05,1739145600000,139998554,34.4,33.45,33.95,2025-02-10
8130439276.55,33.3,1739232000000,240057786,35.0,32.95,34.05,2025-02-11
18802038897.65,32.5,1739318400000,583557046,35.0,31.0,33.3,2025-02-12
9969888077.05,32.7,1739404800000,298861805,34.25,32.45,32.5,2025-02-13
7442048511.45,34.55,1739491200000,216971541,35.0,32.7,32.7,2025-02-14
8934488227.05,34.8,1739750400000,256601534,35.55,34.25,34.55,2025-02-17
4131968787.85,35.5,1739836800000,117011587,35.9,34.6,34.8,2025-02-18
4329374822.15,34.9,1739923200000,123852081,35.5,34.05,35.5,2025-02-19
5826661327.0,33.75,1740009600000,171644080,34.9,33.5,34.9,2025-02-20
8664323097.05,35.3,1740096000000,247101839,35.5,33.75,33.75,2025-02-21
8303244878.9,35.05,1740355200000,235288250,35.95,34.35,35.3,2025-02-24
9688710661.0,35.2,1740441600000,274450368,36.15,34.1,35.05,2025-02-25
11804643528.4,34.75,1740528000000,339649951,35.2,33.8,35.2,2025-02-26
49750335345.35,37.0,1740614400000,1328139710,39.7,34.75,34.75,2025-02-27
15570069438.5,35.25,1740700800000,434232174,38.3,35.15,37.0,2025-02-28
7355085918.7,35.15,1740960000000,206663209,36.55,34.9,35.25,2025-03-03
16713725283.05,33.55,1741046400000,497845377,35.15,32.7,35.15,2025-03-04
12354356031.55,33.1,1741132800000,370473562,34.45,32.7,33.55,2025-03-05
14696455845.6,34.1,1741219200000,433021831,34.5,33.1,33.1,2025-03-06
7677178989.1,33.65,1741305600000,227154784,34.6,33.2,34.3,2025-03-07
17455642314.8,34.65,1741564800000,500002812,36.25,33.65,33.65,2025-03-10
63503459386.5,38.05,1741651200000,1686955628,39.45,34.35,34.65,2025-03-11
51140802319.05,40.15,1741737600000,1251340676,42.05,38.05,38.05,2025-03-12
18034282632.4,39.15,1741824000000,454533490,40.9,38.5,40.15,2025-03-13
17886918223.8,36.75,1741910400000,488791638,39.15,35.8,39.15,2025-03-14
10350699251.0,38.0,1742169600000,272416638,39.0,36.75,36.75,2025-03-17
81522879613.75,41.4,1742256000000,1942093939,44.75,38.0,38.0,2025-03-18
39498189856.0,40.95,1742342400000,944399064,44.15,39.65,41.4,2025-03-19
10325400928.3,39.35,1742428800000,258839726,40.95,39.05,40.95,2025-03-20
37215329132.8,35.9,1742515200000,1029530694,38.9,35.45,36.95,2025-03-21
16179677696.0,34.7,1742774400000,464537265,36.0,34.0,36.0,2025-03-24
10804962150.15,33.8,1742860800000,315277301,35.2,33.5,33.5,2025-03-25
6726636740.35,34.3,1742947200000,195970860,35.0,33.8,33.8,2025-03-26
9775545716.85,32.55,1743033600000,297188823,34.3,32.5,34.3,2025-03-27
37285023921.0,30.25,1743120000000,1224685696,32.55,29.9,32.55,2025-03-28
