日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-02,0.992,0.955,0.995,0.953,494055,47941095.0,4.23,-3.73,-0.037,10.6
2026-02-03,0.959,0.971,0.975,0.94,255531,24501770.0,3.66,1.68,0.016,5.48
2026-02-04,0.965,0.945,0.968,0.931,224360,21144928.0,3.81,-2.68,-0.026,4.81
2026-02-05,0.93,0.923,0.942,0.919,185865,17192286.0,2.43,-2.33,-0.022,3.99
2026-02-06,0.904,0.907,0.924,0.901,101832,9289211.0,2.49,-1.73,-0.016,2.18
2026-02-09,0.922,0.948,0.951,0.922,227406,21316266.0,3.2,4.52,0.041,4.88
2026-02-10,0.952,0.97,0.976,0.952,287670,27828692.0,2.53,2.32,0.022,6.17
2026-02-11,0.971,0.96,0.971,0.959,97034,9333164.0,1.24,-1.03,-0.01,2.08
2026-02-12,0.963,0.999,1.003,0.963,743949,73705011.0,4.17,4.06,0.039,15.96
2026-02-13,0.999,1.002,1.016,0.99,634364,63867787.0,2.6,0.3,0.003,13.61
2026-02-24,1.012,0.977,1.014,0.964,243300,23756249.0,4.99,-2.5,-0.025,5.22
2026-02-25,0.97,0.97,0.977,0.953,240121,23040424.0,2.46,-0.72,-0.007,5.15
2026-02-26,0.97,0.987,0.993,0.957,1354165,133454542.0,3.71,1.75,0.017,29.06
2026-02-27,0.975,1.005,1.011,0.971,406791,40686332.0,4.05,1.82,0.018,8.73
2026-03-02,0.996,0.988,1.005,0.976,302503,30056910.0,2.89,-1.69,-0.017,6.49
