日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-02-26,0.979,0.971,0.979,0.961,222720,21607555.0,1.83,-1.22,-0.012,5.82
2021-03-01,0.985,0.987,0.989,0.971,223408,21944856.0,1.85,1.65,0.016,5.84
2021-03-02,0.985,0.971,0.989,0.965,110358,10790820.0,2.43,-1.62,-0.016,2.89
2021-03-03,0.978,0.989,0.99,0.969,106155,10445456.0,2.16,1.85,0.018,2.78
2021-03-04,0.975,0.976,0.989,0.972,100746,9858757.0,1.72,-1.31,-0.013,2.63
2021-03-05,0.968,0.986,0.989,0.968,111683,10951598.0,2.15,1.02,0.01,2.92
2021-03-08,0.986,0.961,0.993,0.961,105034,10259426.0,3.25,-2.54,-0.025,2.75
2021-03-09,0.965,0.951,0.977,0.932,116549,11100234.0,4.68,-1.04,-0.01,3.05
2021-03-10,0.962,0.927,0.962,0.922,108515,10183293.0,4.21,-2.52,-0.024,2.84
2021-03-11,0.927,0.935,0.94,0.923,74321,6937536.0,1.83,0.86,0.008,1.94
2021-03-12,0.936,0.932,0.95,0.928,85856,8022580.0,2.35,-0.32,-0.003,2.25
2021-03-15,0.925,0.929,0.938,0.922,106682,9926890.0,1.72,-0.32,-0.003,2.79
2021-03-16,0.93,0.951,0.952,0.93,151527,14313708.0,2.37,2.37,0.022,3.96
2021-03-17,0.953,0.948,0.953,0.944,72194,6836044.0,0.95,-0.32,-0.003,1.89
2021-03-18,0.948,0.946,0.95,0.941,86742,8188678.0,0.95,-0.21,-0.002,2.27
2021-03-19,0.943,0.929,0.944,0.925,97242,9084764.0,2.01,-1.8,-0.017,2.54
2021-03-22,0.931,0.949,0.949,0.929,83071,7798677.0,2.15,2.15,0.02,2.17
2021-03-23,0.942,0.943,0.95,0.935,114158,10740903.0,1.58,-0.63,-0.006,2.99
2021-03-24,0.944,0.941,0.946,0.933,85494,8033357.0,1.38,-0.21,-0.002,2.24
2021-03-25,0.941,0.935,0.951,0.931,70277,6630964.0,2.13,-0.64,-0.006,1.84
2021-03-26,0.938,0.944,0.949,0.936,59775,5635971.0,1.39,0.96,0.009,1.56
2021-03-29,0.944,0.939,0.95,0.937,35161,3316326.0,1.38,-0.53,-0.005,0.92
2021-03-30,0.935,0.929,0.936,0.927,84983,7909800.0,0.96,-1.06,-0.01,2.22
2021-03-31,0.93,0.93,0.936,0.925,49087,4580099.0,1.18,0.11,0.001,1.28
2021-04-01,0.933,0.946,0.949,0.93,63846,6002965.0,2.04,1.72,0.016,1.67
2021-04-02,0.945,0.952,0.954,0.941,54735,5194430.0,1.37,0.63,0.006,1.43
2021-04-06,0.96,0.955,0.962,0.953,51065,4891597.0,0.95,0.32,0.003,1.34
2021-04-07,0.954,0.958,0.959,0.95,108553,10370998.0,0.94,0.31,0.003,2.84
2021-04-08,0.958,0.953,0.958,0.95,48183,4598620.0,0.84,-0.52,-0.005,1.26
2021-04-09,0.947,0.958,0.96,0.944,56566,5407357.0,1.68,0.52,0.005,1.48
2021-04-12,0.958,0.946,0.959,0.943,70631,6713461.0,1.67,-1.25,-0.012,1.85
2021-04-13,0.946,0.935,0.95,0.934,35218,3317657.0,1.69,-1.16,-0.011,0.92
2021-04-14,0.934,0.951,0.955,0.934,44204,4192084.0,2.25,1.71,0.016,1.16
2021-04-15,0.951,0.95,0.954,0.947,34142,3242030.0,0.74,-0.11,-0.001,0.89
2021-04-16,0.95,0.975,0.976,0.95,89541,8685471.0,2.74,2.63,0.025,2.34
2021-04-19,0.975,0.983,0.99,0.967,94220,9277447.0,2.36,0.82,0.008,2.46
2021-04-20,0.98,0.997,1.003,0.977,189197,18881468.0,2.64,1.42,0.014,4.95
2021-04-21,0.98,0.992,0.996,0.98,61371,6084031.0,1.6,-0.5,-0.005,1.6
2021-04-22,0.992,1.001,1.003,0.992,97483,9749485.0,1.11,0.91,0.009,2.55
2021-04-23,0.999,0.99,0.999,0.983,45512,4504451.0,1.6,-1.1,-0.011,1.19
2021-04-26,0.994,0.987,1.007,0.987,94861,9461613.0,2.02,-0.3,-0.003,2.48
2021-04-27,0.987,0.989,1.001,0.98,40484,4007240.0,2.13,0.2,0.002,1.06
2021-04-28,0.989,1.01,1.011,0.989,244398,24605251.0,2.22,2.12,0.021,6.39
2021-04-29,1.006,1.0,1.006,0.996,50456,5046890.0,0.99,-0.99,-0.01,1.32
2021-04-30,1.0,0.995,1.006,0.985,82956,8235701.0,2.1,-0.5,-0.005,2.17
2021-05-06,0.989,0.968,0.989,0.963,61749,5986200.0,2.61,-2.71,-0.027,1.61
2021-05-07,0.966,0.966,0.979,0.965,47031,4574831.0,1.45,-0.21,-0.002,1.23
2021-05-10,0.966,0.966,0.97,0.958,38347,3696630.0,1.24,0.0,0.0,1.0
2021-05-11,0.965,0.964,0.969,0.954,40595,3911586.0,1.55,-0.21,-0.002,1.06
2021-05-12,0.965,0.978,0.981,0.957,98282,9514954.0,2.49,1.45,0.014,2.57
2021-05-13,0.978,0.979,0.984,0.973,99818,9754822.0,1.12,0.1,0.001,2.61
2021-05-14,0.974,0.991,0.998,0.974,104860,10403690.0,2.45,1.23,0.012,2.74
2021-05-17,0.989,0.987,0.998,0.984,88059,8726617.0,1.41,-0.4,-0.004,2.3
2021-05-18,0.987,0.985,0.989,0.981,77485,7644967.0,0.81,-0.2,-0.002,2.03
